countType,count,recentRound,recentDate,no1,no2,no3,no4
4,1,980,20210911,3,23,24.0,35.0
4,1,1063,20230415,3,23,24.0,38.0
4,1,784,20171209,3,23,24.0,39.0
4,1,784,20171209,3,23,31.0,39.0
4,1,1065,20230429,3,23,32.0,45.0
4,1,984,20211009,3,23,35.0,36.0
4,1,984,20211009,3,23,35.0,37.0
4,1,984,20211009,3,23,36.0,37.0
4,1,923,20200808,3,23,36.0,41.0
4,1,972,20210717,3,23,37.0,39.0
4,1,710,20160709,3,24,25.0,33.0
4,1,702,20160514,3,24,26.0,29.0
4,1,784,20171209,3,24,31.0,39.0
4,1,1194,20251018,3,24,33.0,37.0
4,1,1060,20230325,3,24,33.0,38.0
4,1,1060,20230325,3,24,33.0,45.0
4,1,1060,20230325,3,24,38.0,45.0
4,1,1179,20250705,3,24,40.0,44.0
4,1,1018,20220604,3,25,37.0,45.0
4,1,795,20180224,3,26,34.0,38.0
4,1,1159,20250215,3,27,28.0,38.0
4,1,1159,20250215,3,27,28.0,39.0
4,1,790,20180120,3,27,30.0,41.0
4,1,1195,20251025,3,27,33.0,34.0
4,1,1195,20251025,3,27,33.0,36.0
4,1,1195,20251025,3,27,34.0,36.0
4,1,1159,20250215,3,27,38.0,39.0
4,1,905,20200404,3,27,38.0,40.0
4,1,1218,20260404,3,28,31.0,32.0
4,1,1218,20260404,3,28,31.0,42.0
4,1,1218,20260404,3,28,31.0,45.0
4,1,1218,20260404,3,28,32.0,42.0
4,1,1218,20260404,3,28,32.0,45.0
4,1,1170,20250503,3,28,34.0,38.0
4,1,1170,20250503,3,28,34.0,42.0
4,1,1159,20250215,3,28,38.0,39.0
4,1,1099,20231223,3,28,38.0,40.0
4,1,1170,20250503,3,28,38.0,42.0
4,1,1099,20231223,3,28,38.0,43.0
4,1,1099,20231223,3,28,40.0,43.0
4,1,1218,20260404,3,28,42.0,45.0
4,1,1203,20251220,3,29,35.0,39.0
4,1,889,20191214,3,29,38.0,39.0
4,1,889,20191214,3,29,38.0,42.0
4,1,889,20191214,3,29,39.0,42.0
4,1,969,20210626,3,29,40.0,45.0
4,1,1124,20240615,3,30,33.0,34.0
4,1,1117,20240427,3,30,33.0,36.0
4,1,1111,20240316,3,30,33.0,43.0
4,1,1111,20240316,3,30,33.0,45.0
4,1,1122,20240601,3,30,34.0,35.0
4,1,728,20161112,3,30,34.0,37.0
4,1,1111,20240316,3,30,43.0,45.0
4,1,1218,20260404,3,31,32.0,42.0
4,1,1218,20260404,3,31,32.0,45.0
4,1,888,20191207,3,31,34.0,38.0
4,1,1218,20260404,3,31,42.0,45.0
4,1,865,20190629,3,32,33.0,45.0
4,1,763,20170715,3,32,34.0,43.0
4,1,1218,20260404,3,32,42.0,45.0
4,1,1195,20251025,3,33,34.0,36.0
4,1,1076,20230715,3,33,36.0,37.0
4,1,746,20170318,3,33,36.0,42.0
4,1,746,20170318,3,33,36.0,45.0
4,1,1060,20230325,3,33,38.0,45.0
4,1,649,20150509,3,33,41.0,42.0
4,1,746,20170318,3,33,42.0,45.0
4,1,1111,20240316,3,33,43.0,45.0
4,1,1170,20250503,3,34,38.0,42.0
4,1,924,20200815,3,34,42.0,43.0
4,1,924,20200815,3,34,42.0,44.0
4,1,924,20200815,3,34,43.0,44.0
4,1,984,20211009,3,35,36.0,37.0
4,1,746,20170318,3,36,42.0,45.0
4,1,637,20150214,3,37,38.0,44.0
4,1,889,20191214,3,38,39.0,42.0
4,1,1099,20231223,3,38,40.0,43.0
4,1,652,20150530,3,40,41.0,44.0
4,1,924,20200815,3,42,43.0,44.0
4,1,678,20151128,4,5,6.0,12.0
4,1,678,20151128,4,5,6.0,25.0
4,1,678,20151128,4,5,6.0,37.0
4,1,699,20160423,4,5,8.0,16.0
4,1,699,20160423,4,5,8.0,21.0
4,1,699,20160423,4,5,8.0,29.0
4,1,1126,20240629,4,5,9.0,11.0
4,1,1126,20240629,4,5,9.0,37.0
4,1,1126,20240629,4,5,9.0,40.0
4,1,617,20140927,4,5,11.0,12.0
4,1,617,20140927,4,5,11.0,24.0
4,1,617,20140927,4,5,11.0,27.0
4,1,1126,20240629,4,5,11.0,37.0
4,1,1126,20240629,4,5,11.0,40.0
4,1,911,20200516,4,5,12.0,14.0
4,1,617,20140927,4,5,12.0,24.0
4,1,678,20151128,4,5,12.0,25.0
4,1,617,20140927,4,5,12.0,27.0
4,1,911,20200516,4,5,12.0,32.0
4,1,678,20151128,4,5,12.0,37.0
4,1,911,20200516,4,5,12.0,42.0
4,1,911,20200516,4,5,14.0,32.0
4,1,911,20200516,4,5,14.0,42.0
4,1,699,20160423,4,5,16.0,21.0
4,1,699,20160423,4,5,16.0,29.0
4,1,699,20160423,4,5,21.0,29.0
4,1,617,20140927,4,5,24.0,27.0
4,1,678,20151128,4,5,25.0,37.0
4,1,829,20181020,4,5,31.0,35.0
4,1,829,20181020,4,5,31.0,43.0
4,1,829,20181020,4,5,31.0,45.0
4,1,911,20200516,4,5,32.0,42.0
4,1,829,20181020,4,5,35.0,43.0
4,1,829,20181020,4,5,35.0,45.0
4,1,1126,20240629,4,5,37.0,40.0
4,1,829,20181020,4,5,43.0,45.0
4,1,678,20151128,4,6,12.0,25.0
4,1,678,20151128,4,6,12.0,37.0
4,1,785,20171216,4,6,15.0,25.0
4,1,785,20171216,4,6,15.0,26.0
4,1,785,20171216,4,6,15.0,33.0
4,1,785,20171216,4,6,25.0,26.0
4,1,785,20171216,4,6,25.0,33.0
4,1,678,20151128,4,6,25.0,37.0
4,1,785,20171216,4,6,26.0,33.0
4,1,761,20170701,4,7,11.0,24.0
4,1,761,20170701,4,7,11.0,42.0
4,1,761,20170701,4,7,11.0,45.0
4,1,1055,20230218,4,7,12.0,14.0
4,1,1055,20230218,4,7,12.0,22.0
4,1,1055,20230218,4,7,12.0,33.0
4,1,828,20181013,4,7,13.0,29.0
4,1,828,20181013,4,7,13.0,31.0
4,1,828,20181013,4,7,13.0,39.0
4,1,997,20220108,4,7,14.0,16.0
4,1,1055,20230218,4,7,14.0,22.0
4,1,997,20220108,4,7,14.0,24.0
4,1,1055,20230218,4,7,14.0,33.0
4,1,997,20220108,4,7,14.0,44.0
4,1,997,20220108,4,7,16.0,24.0
4,1,997,20220108,4,7,16.0,44.0
4,1,1085,20230916,4,7,17.0,18.0
4,1,1085,20230916,4,7,17.0,38.0
4,1,1085,20230916,4,7,17.0,44.0
4,1,1085,20230916,4,7,18.0,38.0
4,1,1085,20230916,4,7,18.0,44.0
4,1,1068,20230520,4,7,19.0,26.0
4,1,1068,20230520,4,7,19.0,33.0
4,1,1068,20230520,4,7,19.0,35.0
4,1,1055,20230218,4,7,22.0,33.0
4,1,761,20170701,4,7,24.0,42.0
4,1,997,20220108,4,7,24.0,44.0
4,1,761,20170701,4,7,24.0,45.0
4,1,1068,20230520,4,7,26.0,33.0
4,1,1068,20230520,4,7,26.0,35.0
4,1,828,20181013,4,7,29.0,31.0
4,1,828,20181013,4,7,29.0,39.0
4,1,828,20181013,4,7,31.0,39.0
4,1,1068,20230520,4,7,33.0,35.0
4,1,1085,20230916,4,7,38.0,44.0
4,1,761,20170701,4,7,42.0,45.0
4,1,740,20170204,4,8,9.0,16.0
4,1,740,20170204,4,8,9.0,17.0
4,1,740,20170204,4,8,9.0,19.0
4,1,938,20201121,4,8,10.0,16.0
4,1,938,20201121,4,8,10.0,31.0
4,1,938,20201121,4,8,10.0,36.0
4,1,719,20160910,4,8,13.0,19.0
4,1,719,20160910,4,8,13.0,20.0
4,1,719,20160910,4,8,13.0,43.0
4,1,740,20170204,4,8,16.0,17.0
4,1,740,20170204,4,8,16.0,19.0
4,1,699,20160423,4,8,16.0,21.0
4,1,699,20160423,4,8,16.0,29.0
4,1,938,20201121,4,8,16.0,31.0
4,1,938,20201121,4,8,16.0,36.0
4,1,740,20170204,4,8,17.0,19.0
4,1,1077,20230722,4,8,17.0,30.0
4,1,1077,20230722,4,8,17.0,40.0
4,1,1077,20230722,4,8,17.0,43.0
4,1,608,20140726,4,8,18.0,19.0
4,1,1079,20230805,4,8,18.0,24.0
4,1,860,20190525,4,8,18.0,25.0
4,1,860,20190525,4,8,18.0,27.0
4,1,860,20190525,4,8,18.0,32.0
4,1,1079,20230805,4,8,18.0,37.0
4,1,608,20140726,4,8,18.0,39.0
4,1,608,20140726,4,8,18.0,44.0
4,1,1079,20230805,4,8,18.0,45.0
4,1,719,20160910,4,8,19.0,20.0
4,1,608,20140726,4,8,19.0,39.0
4,1,719,20160910,4,8,19.0,43.0
4,1,608,20140726,4,8,19.0,44.0
4,1,719,20160910,4,8,20.0,43.0
4,1,699,20160423,4,8,21.0,29.0
4,1,1154,20250111,4,8,22.0,26.0
4,1,1154,20250111,4,8,22.0,32.0
4,1,1154,20250111,4,8,22.0,38.0
4,1,1079,20230805,4,8,24.0,37.0
4,1,1079,20230805,4,8,24.0,45.0
4,1,860,20190525,4,8,25.0,27.0
4,1,860,20190525,4,8,25.0,32.0
4,1,1154,20250111,4,8,26.0,32.0
4,1,1154,20250111,4,8,26.0,38.0
4,1,860,20190525,4,8,27.0,32.0
4,1,609,20140802,4,8,27.0,34.0
4,1,609,20140802,4,8,27.0,39.0
4,1,609,20140802,4,8,27.0,40.0
4,1,1077,20230722,4,8,30.0,40.0
4,1,1077,20230722,4,8,30.0,43.0
4,1,938,20201121,4,8,31.0,36.0
4,1,1154,20250111,4,8,32.0,38.0
4,1,609,20140802,4,8,34.0,39.0
4,1,609,20140802,4,8,34.0,40.0
4,1,1079,20230805,4,8,37.0,45.0
4,1,609,20140802,4,8,39.0,40.0
4,1,608,20140726,4,8,39.0,44.0
4,1,1077,20230722,4,8,40.0,43.0
4,1,1126,20240629,4,9,11.0,37.0
4,1,1126,20240629,4,9,11.0,40.0
4,1,1137,20240914,4,9,12.0,15.0
4,1,1137,20240914,4,9,12.0,33.0
4,1,1137,20240914,4,9,12.0,45.0
4,1,1137,20240914,4,9,15.0,33.0
4,1,1137,20240914,4,9,15.0,45.0
4,1,740,20170204,4,9,16.0,17.0
4,1,740,20170204,4,9,16.0,19.0
4,1,892,20200104,4,9,17.0,18.0
4,1,740,20170204,4,9,17.0,19.0
4,1,892,20200104,4,9,17.0,26.0
4,1,892,20200104,4,9,17.0,42.0
4,1,892,20200104,4,9,18.0,26.0
4,1,892,20200104,4,9,18.0,42.0
4,1,955,20210320,4,9,23.0,26.0
4,1,955,20210320,4,9,23.0,29.0
4,1,660,20150725,4,9,23.0,39.0
4,1,660,20150725,4,9,23.0,44.0
4,1,955,20210320,4,9,26.0,29.0
4,1,955,20210320,4,9,26.0,33.0
4,1,892,20200104,4,9,26.0,42.0
4,1,955,20210320,4,9,29.0,33.0
4,1,660,20150725,4,9,33.0,39.0
4,1,660,20150725,4,9,33.0,44.0
4,1,1137,20240914,4,9,33.0,45.0
4,1,1126,20240629,4,9,37.0,40.0
4,1,660,20150725,4,9,39.0,44.0
4,1,634,20150124,4,10,11.0,12.0
4,1,634,20150124,4,10,11.0,20.0
4,1,634,20150124,4,10,11.0,27.0
4,1,634,20150124,4,10,12.0,20.0
4,1,634,20150124,4,10,12.0,27.0
4,1,730,20161126,4,10,14.0,15.0
4,1,730,20161126,4,10,14.0,18.0
4,1,730,20161126,4,10,14.0,22.0
4,1,730,20161126,4,10,15.0,18.0
4,1,730,20161126,4,10,15.0,22.0
4,1,938,20201121,4,10,16.0,31.0
4,1,938,20201121,4,10,16.0,36.0
4,1,730,20161126,4,10,18.0,22.0
4,1,680,20151212,4,10,19.0,29.0
4,1,680,20151212,4,10,19.0,32.0
4,1,680,20151212,4,10,19.0,42.0
4,1,634,20150124,4,10,20.0,27.0
4,1,935,20201031,4,10,20.0,32.0
4,1,935,20201031,4,10,20.0,38.0
4,1,935,20201031,4,10,20.0,44.0
4,1,680,20151212,4,10,29.0,32.0
4,1,680,20151212,4,10,29.0,42.0
4,1,938,20201121,4,10,31.0,36.0
4,1,935,20201031,4,10,32.0,38.0
4,1,680,20151212,4,10,32.0,42.0
4,1,935,20201031,4,10,32.0,44.0
4,1,935,20201031,4,10,38.0,44.0
4,1,634,20150124,4,11,12.0,20.0
4,1,617,20140927,4,11,12.0,24.0
4,1,1222,20260502,4,11,17.0,22.0
4,1,1222,20260502,4,11,17.0,32.0
4,1,1222,20260502,4,11,17.0,41.0
4,1,718,20160903,4,11,20.0,23.0
4,1,634,20150124,4,11,20.0,27.0
4,1,718,20160903,4,11,20.0,32.0
4,1,718,20160903,4,11,20.0,39.0
4,1,1222,20260502,4,11,22.0,32.0
4,1,1222,20260502,4,11,22.0,41.0
4,1,718,20160903,4,11,23.0,32.0
4,1,718,20160903,4,11,23.0,39.0
4,1,617,20140927,4,11,24.0,27.0
4,1,761,20170701,4,11,24.0,42.0
4,1,761,20170701,4,11,24.0,45.0
4,1,939,20201128,4,11,28.0,39.0
4,1,939,20201128,4,11,28.0,42.0
4,1,939,20201128,4,11,28.0,45.0
4,1,718,20160903,4,11,32.0,39.0
4,1,1222,20260502,4,11,32.0,41.0
4,1,1126,20240629,4,11,37.0,40.0
4,1,939,20201128,4,11,39.0,42.0
4,1,939,20201128,4,11,39.0,45.0
4,1,1055,20230218,4,12,14.0,22.0
4,1,976,20210814,4,12,14.0,25.0
4,1,911,20200516,4,12,14.0,32.0
4,1,1055,20230218,4,12,14.0,33.0
4,1,976,20210814,4,12,14.0,35.0
4,1,976,20210814,4,12,14.0,37.0
4,1,911,20200516,4,12,14.0,42.0
4,1,1137,20240914,4,12,15.0,33.0
4,1,1137,20240914,4,12,15.0,45.0
4,1,634,20150124,4,12,20.0,27.0
4,1,952,20210227,4,12,22.0,24.0
4,1,952,20210227,4,12,22.0,41.0
4,1,617,20140927,4,12,24.0,27.0
4,1,598,20140517,4,12,24.0,38.0
4,1,952,20210227,4,12,24.0,41.0
4,1,598,20140517,4,12,24.0,45.0
4,1,976,20210814,4,12,25.0,35.0
4,1,911,20200516,4,12,32.0,42.0
4,1,598,20140517,4,12,33.0,38.0
4,1,952,20210227,4,12,33.0,41.0
4,1,976,20210814,4,12,35.0,37.0
4,1,598,20140517,4,12,38.0,45.0
4,1,719,20160910,4,13,19.0,20.0
4,1,719,20160910,4,13,19.0,43.0
4,1,719,20160910,4,13,20.0,43.0
4,1,828,20181013,4,13,29.0,31.0
4,1,828,20181013,4,13,29.0,39.0
4,1,828,20181013,4,13,31.0,39.0
4,1,730,20161126,4,14,15.0,18.0
4,1,730,20161126,4,14,15.0,22.0
4,1,997,20220108,4,14,16.0,24.0
4,1,997,20220108,4,14,16.0,44.0
4,1,730,20161126,4,14,18.0,22.0
4,1,1055,20230218,4,14,22.0,33.0
4,1,884,20191109,4,14,23.0,28.0
4,1,884,20191109,4,14,23.0,37.0
4,1,884,20191109,4,14,23.0,45.0
4,1,997,20220108,4,14,24.0,44.0
4,1,976,20210814,4,14,25.0,35.0
4,1,976,20210814,4,14,25.0,37.0
4,1,884,20191109,4,14,28.0,37.0
4,1,884,20191109,4,14,28.0,45.0
4,1,911,20200516,4,14,32.0,42.0
4,1,976,20210814,4,14,35.0,37.0
4,1,884,20191109,4,14,37.0,45.0
4,1,1183,20250802,4,15,17.0,23.0
4,1,1183,20250802,4,15,17.0,27.0
4,1,1183,20250802,4,15,17.0,36.0
4,1,730,20161126,4,15,18.0,22.0
4,1,927,20200905,4,15,22.0,38.0
4,1,927,20200905,4,15,22.0,41.0
4,1,927,20200905,4,15,22.0,43.0
4,1,1183,20250802,4,15,23.0,27.0
4,1,1183,20250802,4,15,23.0,36.0
4,1,957,20210403,4,15,24.0,35.0
4,1,957,20210403,4,15,24.0,36.0
4,1,957,20210403,4,15,24.0,40.0
4,1,785,20171216,4,15,25.0,26.0
4,1,785,20171216,4,15,25.0,33.0
4,1,785,20171216,4,15,26.0,33.0
4,1,1183,20250802,4,15,27.0,36.0
4,1,1137,20240914,4,15,33.0,45.0
4,1,957,20210403,4,15,35.0,36.0
4,1,957,20210403,4,15,35.0,40.0
4,1,957,20210403,4,15,36.0,40.0
4,1,927,20200905,4,15,38.0,41.0
4,1,927,20200905,4,15,38.0,43.0
4,1,927,20200905,4,15,41.0,43.0
4,1,740,20170204,4,16,17.0,19.0
4,1,752,20170429,4,16,20.0,33.0
4,1,752,20170429,4,16,20.0,40.0
4,1,752,20170429,4,16,20.0,43.0
4,1,699,20160423,4,16,21.0,29.0
4,1,997,20220108,4,16,24.0,44.0
4,1,938,20201121,4,16,31.0,36.0
4,1,752,20170429,4,16,33.0,40.0
4,1,752,20170429,4,16,33.0,43.0
4,1,752,20170429,4,16,40.0,43.0
4,1,892,20200104,4,17,18.0,26.0
4,1,1085,20230916,4,17,18.0,38.0
4,1,892,20200104,4,17,18.0,42.0
4,1,1085,20230916,4,17,18.0,44.0
4,1,1222,20260502,4,17,22.0,32.0
4,1,1222,20260502,4,17,22.0,41.0
4,1,1183,20250802,4,17,23.0,27.0
4,1,1183,20250802,4,17,23.0,36.0
4,1,892,20200104,4,17,26.0,42.0
4,1,1183,20250802,4,17,27.0,36.0
4,1,1077,20230722,4,17,30.0,40.0
4,1,1077,20230722,4,17,30.0,43.0
4,1,1222,20260502,4,17,32.0,41.0
4,1,1085,20230916,4,17,38.0,44.0
4,1,1077,20230722,4,17,40.0,43.0
4,1,608,20140726,4,18,19.0,39.0
4,1,608,20140726,4,18,19.0,44.0
4,1,881,20191019,4,18,20.0,26.0
4,1,881,20191019,4,18,20.0,27.0
4,1,881,20191019,4,18,20.0,32.0
4,1,1079,20230805,4,18,24.0,37.0
4,1,1079,20230805,4,18,24.0,45.0
4,1,860,20190525,4,18,25.0,27.0
4,1,860,20190525,4,18,25.0,32.0
4,1,881,20191019,4,18,26.0,27.0
4,1,881,20191019,4,18,26.0,32.0
4,1,695,20160326,4,18,26.0,33.0
4,1,695,20160326,4,18,26.0,34.0
4,1,695,20160326,4,18,26.0,38.0
4,1,892,20200104,4,18,26.0,42.0
4,1,1089,20231014,4,18,31.0,37.0
4,1,1089,20231014,4,18,31.0,42.0
4,1,1089,20231014,4,18,31.0,43.0
4,1,695,20160326,4,18,33.0,34.0
4,1,695,20160326,4,18,33.0,38.0
4,1,695,20160326,4,18,34.0,38.0
4,1,1089,20231014,4,18,37.0,42.0
4,1,1089,20231014,4,18,37.0,43.0
4,1,1079,20230805,4,18,37.0,45.0
4,1,1085,20230916,4,18,38.0,44.0
4,1,608,20140726,4,18,39.0,44.0
4,1,1089,20231014,4,18,42.0,43.0
4,1,719,20160910,4,19,20.0,43.0
4,1,1068,20230520,4,19,26.0,33.0
4,1,1068,20230520,4,19,26.0,35.0
4,1,680,20151212,4,19,29.0,32.0
4,1,680,20151212,4,19,29.0,42.0
4,1,680,20151212,4,19,32.0,42.0
4,1,1068,20230520,4,19,33.0,35.0
4,1,608,20140726,4,19,39.0,44.0
4,1,718,20160903,4,20,23.0,32.0
4,1,718,20160903,4,20,23.0,39.0
4,1,881,20191019,4,20,26.0,27.0
4,1,881,20191019,4,20,26.0,32.0
4,1,881,20191019,4,20,27.0,32.0
4,1,935,20201031,4,20,32.0,38.0
4,1,718,20160903,4,20,32.0,39.0
4,1,935,20201031,4,20,32.0,44.0
4,1,752,20170429,4,20,33.0,40.0
4,1,752,20170429,4,20,33.0,43.0
4,1,935,20201031,4,20,38.0,44.0
4,1,752,20170429,4,20,40.0,43.0
4,1,952,20210227,4,22,24.0,33.0
4,1,952,20210227,4,22,24.0,41.0
4,1,1154,20250111,4,22,26.0,32.0
4,1,1154,20250111,4,22,26.0,38.0
4,1,1154,20250111,4,22,32.0,38.0
4,1,1222,20260502,4,22,32.0,41.0
4,1,952,20210227,4,22,33.0,41.0
4,1,927,20200905,4,22,38.0,41.0
4,1,927,20200905,4,22,38.0,43.0
4,1,927,20200905,4,22,41.0,43.0
4,1,955,20210320,4,23,26.0,29.0
4,1,955,20210320,4,23,26.0,33.0
4,1,1183,20250802,4,23,27.0,36.0
4,1,884,20191109,4,23,28.0,37.0
4,1,884,20191109,4,23,28.0,45.0
4,1,955,20210320,4,23,29.0,33.0
4,1,718,20160903,4,23,32.0,39.0
4,1,660,20150725,4,23,33.0,39.0
4,1,660,20150725,4,23,33.0,44.0
4,1,884,20191109,4,23,37.0,45.0
4,1,660,20150725,4,23,39.0,44.0
4,1,1061,20230401,4,24,27.0,35.0
4,1,1061,20230401,4,24,27.0,37.0
4,1,1061,20230401,4,24,27.0,45.0
4,1,598,20140517,4,24,33.0,38.0
4,1,952,20210227,4,24,33.0,41.0
4,1,598,20140517,4,24,33.0,45.0
4,1,957,20210403,4,24,35.0,36.0
4,1,1061,20230401,4,24,35.0,37.0
4,1,957,20210403,4,24,35.0,40.0
4,1,1061,20230401,4,24,35.0,45.0
4,1,957,20210403,4,24,36.0,40.0
4,1,598,20140517,4,24,38.0,45.0
4,1,761,20170701,4,24,42.0,45.0
4,1,785,20171216,4,25,26.0,33.0
4,1,860,20190525,4,25,27.0,32.0
4,1,976,20210814,4,25,35.0,37.0
4,1,881,20191019,4,26,27.0,32.0
4,1,955,20210320,4,26,29.0,33.0
4,1,1154,20250111,4,26,32.0,38.0
4,1,695,20160326,4,26,33.0,34.0
4,1,1068,20230520,4,26,33.0,35.0
4,1,695,20160326,4,26,33.0,38.0
4,1,695,20160326,4,26,34.0,38.0
4,1,609,20140802,4,27,34.0,39.0
4,1,609,20140802,4,27,34.0,40.0
4,1,1061,20230401,4,27,35.0,37.0
4,1,1061,20230401,4,27,35.0,45.0
4,1,1061,20230401,4,27,37.0,45.0
4,1,609,20140802,4,27,39.0,40.0
4,1,884,20191109,4,28,37.0,45.0
4,1,939,20201128,4,28,39.0,42.0
4,1,939,20201128,4,28,39.0,45.0
4,1,939,20201128,4,28,42.0,45.0
4,1,828,20181013,4,29,31.0,39.0
4,1,680,20151212,4,29,32.0,42.0
4,1,1077,20230722,4,30,40.0,43.0
4,1,829,20181020,4,31,35.0,43.0
4,1,829,20181020,4,31,35.0,45.0
4,1,1089,20231014,4,31,37.0,42.0
4,1,1089,20231014,4,31,37.0,43.0
4,1,1089,20231014,4,31,42.0,43.0
4,1,829,20181020,4,31,43.0,45.0
4,1,935,20201031,4,32,38.0,44.0
4,1,695,20160326,4,33,34.0,38.0
4,1,598,20140517,4,33,38.0,45.0
4,1,660,20150725,4,33,39.0,44.0
4,1,752,20170429,4,33,40.0,43.0
4,1,609,20140802,4,34,39.0,40.0
4,1,957,20210403,4,35,36.0,40.0
4,1,1061,20230401,4,35,37.0,45.0
4,1,829,20181020,4,35,43.0,45.0
4,1,1089,20231014,4,37,42.0,43.0
4,1,927,20200905,4,38,41.0,43.0
4,1,939,20201128,4,39,42.0,45.0
4,1,662,20150808,5,6,9.0,11.0
4,1,662,20150808,5,6,9.0,15.0
4,1,662,20150808,5,6,9.0,37.0
4,1,772,20170916,5,6,11.0,14.0
4,1,662,20150808,5,6,11.0,15.0
4,1,665,20150829,5,6,11.0,17.0
4,1,772,20170916,5,6,11.0,21.0
4,1,1178,20250628,5,6,11.0,27.0
4,1,1022,20220702,5,6,11.0,29.0
4,1,662,20150808,5,6,11.0,37.0
4,1,665,20150829,5,6,11.0,38.0
4,1,772,20170916,5,6,11.0,41.0
4,1,1022,20220702,5,6,11.0,42.0
4,1,1178,20250628,5,6,11.0,43.0
4,1,1022,20220702,5,6,11.0,45.0
4,1,787,20171230,5,6,13.0,16.0
4,1,787,20171230,5,6,13.0,27.0
4,1,787,20171230,5,6,13.0,28.0
4,1,772,20170916,5,6,14.0,21.0
4,1,772,20170916,5,6,14.0,41.0
4,1,662,20150808,5,6,15.0,37.0
4,1,830,20181027,5,6,16.0,18.0
4,1,787,20171230,5,6,16.0,27.0
4,1,787,20171230,5,6,16.0,28.0
4,1,830,20181027,5,6,16.0,37.0
4,1,830,20181027,5,6,16.0,38.0
4,1,665,20150829,5,6,17.0,38.0
4,1,665,20150829,5,6,17.0,44.0
4,1,830,20181027,5,6,18.0,37.0
4,1,830,20181027,5,6,18.0,38.0
4,1,772,20170916,5,6,21.0,41.0
4,1,653,20150606,5,6,26.0,27.0
4,1,653,20150606,5,6,26.0,38.0
4,1,653,20150606,5,6,26.0,39.0
4,1,787,20171230,5,6,27.0,28.0
4,1,653,20150606,5,6,27.0,38.0
4,1,653,20150606,5,6,27.0,39.0
4,1,1178,20250628,5,6,27.0,43.0
4,1,1178,20250628,5,6,27.0,44.0
4,1,1022,20220702,5,6,29.0,42.0
4,1,1022,20220702,5,6,29.0,45.0
4,1,830,20181027,5,6,37.0,38.0
4,1,653,20150606,5,6,38.0,39.0
4,1,665,20150829,5,6,38.0,44.0
4,1,1022,20220702,5,6,42.0,45.0
4,1,1178,20250628,5,6,43.0,44.0
4,1,580,20140111,5,7,9.0,11.0
4,1,580,20140111,5,7,9.0,32.0
4,1,580,20140111,5,7,9.0,35.0
4,1,769,20170826,5,7,11.0,16.0
4,1,580,20140111,5,7,11.0,32.0
4,1,580,20140111,5,7,11.0,35.0
4,1,769,20170826,5,7,11.0,41.0
4,1,769,20170826,5,7,11.0,45.0
4,1,1028,20220813,5,7,12.0,13.0
4,1,1028,20220813,5,7,12.0,18.0
4,1,1157,20250201,5,7,12.0,20.0
4,1,921,20200725,5,7,12.0,22.0
4,1,1157,20250201,5,7,12.0,25.0
4,1,1157,20250201,5,7,12.0,26.0
4,1,921,20200725,5,7,12.0,28.0
4,1,1028,20220813,5,7,12.0,35.0
4,1,921,20200725,5,7,12.0,41.0
4,1,1028,20220813,5,7,13.0,18.0
4,1,982,20210925,5,7,13.0,20.0
4,1,982,20210925,5,7,13.0,21.0
4,1,1028,20220813,5,7,13.0,35.0
4,1,982,20210925,5,7,13.0,44.0
4,1,769,20170826,5,7,16.0,41.0
4,1,769,20170826,5,7,16.0,45.0
4,1,1028,20220813,5,7,18.0,35.0
4,1,982,20210925,5,7,20.0,21.0
4,1,579,20140104,5,7,20.0,22.0
4,1,1157,20250201,5,7,20.0,25.0
4,1,1157,20250201,5,7,20.0,26.0
4,1,579,20140104,5,7,20.0,37.0
4,1,579,20140104,5,7,20.0,42.0
4,1,982,20210925,5,7,20.0,44.0
4,1,982,20210925,5,7,21.0,44.0
4,1,921,20200725,5,7,22.0,28.0
4,1,579,20140104,5,7,22.0,37.0
4,1,921,20200725,5,7,22.0,41.0
4,1,579,20140104,5,7,22.0,42.0
4,1,1157,20250201,5,7,25.0,26.0
4,1,921,20200725,5,7,28.0,41.0
4,1,580,20140111,5,7,32.0,35.0
4,1,579,20140104,5,7,37.0,42.0
4,1,769,20170826,5,7,41.0,45.0
4,1,912,20200523,5,8,18.0,21.0
4,1,912,20200523,5,8,18.0,22.0
4,1,912,20200523,5,8,18.0,38.0
4,1,912,20200523,5,8,21.0,22.0
4,1,912,20200523,5,8,21.0,38.0
4,1,912,20200523,5,8,22.0,38.0
4,1,1212,20260221,5,8,25.0,31.0
4,1,1212,20260221,5,8,25.0,41.0
4,1,1212,20260221,5,8,25.0,44.0
4,1,1212,20260221,5,8,31.0,41.0
4,1,1212,20260221,5,8,31.0,44.0
4,1,1212,20260221,5,8,41.0,44.0
4,1,662,20150808,5,9,11.0,15.0
4,1,580,20140111,5,9,11.0,32.0
4,1,580,20140111,5,9,11.0,35.0
4,1,662,20150808,5,9,11.0,37.0
4,1,758,20170610,5,9,12.0,30.0
4,1,758,20170610,5,9,12.0,39.0
4,1,758,20170610,5,9,12.0,43.0
4,1,803,20180421,5,9,14.0,26.0
4,1,803,20180421,5,9,14.0,30.0
4,1,803,20180421,5,9,14.0,43.0
4,1,662,20150808,5,9,15.0,37.0
4,1,803,20180421,5,9,26.0,30.0
4,1,803,20180421,5,9,26.0,43.0
4,1,758,20170610,5,9,30.0,39.0
4,1,580,20140111,5,9,32.0,35.0
